TID	Product1	Product2	Product3	Product4	Product5	Product6	Product7	Product8	Product9	Product10	Product11	Product12	Product13	Product14	Product15	Product16	Product17	Product18	Product19	Product20	Product21	Product22	Product23	Product24	Product25	Product26	Product27	Product28	Product29	Product30	Product31	Product32
485	Canned Pepsi																															
486	chocolate	candy	shopping bags																													
487	Halawa																															
488	sausage	Canned  honey																														
489	rolls/buns	Canned Pepsi																														
490	soda																															
491	sausage	root vegetables	whole milk	butter milk	yogurt	rolls/buns	pastry																									
492	nuts/prunes	other vegetables	rum																													
493	sausage	citrus fruit	pip fruit	whole milk	curd	domestic eggs	margarine	newspapers																								
494	zwieback																															
495	misc. beverages																															
496	soda																															
497	pip fruit	other vegetables	butter milk	hard cheese	rolls/buns	seasonal products	napkins																									
498	liver loaf	citrus fruit	other vegetables	curd	salad dressing	semi-finished bread	abrasive cleaner																									
499	rolls/buns																															
500	beef																															
501	pet care	soda	Powedered honny																													
502	berries	whipped/sour cream																														
503	cat food	soda	specialty chocolate																													
504	bottled water																															
505	frozen vegetables	pasta	bottled water	soda																												
506	tropical fruit	pip fruit	whole milk	rolls/buns	coffee	hygiene articles																										
507	Halawa	Martadella	curd	shopping bags																												
508	coffee	shopping bags																														
509	brown bread	sugar	hygiene articles																													
510	Frozen beef slicesburger meat	white bread	salty snack																													
511	rolls/buns	shopping bags																														
512	citrus fruit	tropical fruit	root vegetables	other vegetables	butter	yogurt	whipped/sour cream	salty snack	specialty bar																							
513	Halawa	root vegetables	onions	whole milk	curd	butter milk	frozen meals	oil	soda	fruit/vegetable juice	shopping bags																					
514	sausage	beef	tropical fruit	pip fruit	berries	root vegetables	other vegetables	whole milk	mustard	candles																						
515	grapes	rolls/buns	long life bakery product	candy																												
516	sausage	chicken	citrus fruit																													
517	sausage	citrus fruit	pip fruit	whole milk	dessert	domestic eggs	brown bread	margarine	specialty chocolate																							
518	Frozen beef slicesburger meat	citrus fruit	tropical fruit	pip fruit	whole milk	yogurt	frozen meals	domestic eggs	brown bread	pasta	sugar	Instant food products	canned fish	soda	salty snack	popcorn	chocolate	dish cleaner	shopping bags													
519	sausage	Frozen beef slices	tropical fruit	pip fruit	other vegetables	whole milk	curd	dessert	condensed milk	white bread	fruit/vegetable juice																					
520	whole milk	rolls/buns	nut snack																													
521	butter																															
522	pastry	semi-finished bread	coffee	bottled water	misc. beverages																											
523	yogurt	rolls/buns																														
524	other vegetables	packaged fruit/vegetables	brown bread	pastry	light bulbs	newspapers																										
525	brown bread	fruit/vegetable juice	newspapers	shopping bags																												
526	Frozen beef slicesburger meat	pip fruit	other vegetables	whole milk	curd	roll products 																										
527	whole milk	curd	dessert	misc. beverages	chocolate marshmallow	cling film/bags	house keeping products	newspapers																								
528	beef	specialty chocolate																														
529	whole milk	brown bread																														
530	citrus fruit	tropical fruit	pip fruit	berries	bottled water	soda	red/blush wine																									
531	Halawa	meat	Frozen beef slicesburger meat	berries	whole milk	butter	pasta	honey	coffee	fruit/vegetable juice	napkins																					
532	Canned  honey																															
533	flour																															
534	soda																															
535	whole milk																															
536	pot plants	shopping bags																														
537	berries	other vegetables	semi-finished bread																													
538	newspapers																															
539	finished products	candy																														
540	rolls/buns																															
541	whole milk	domestic eggs	newspapers																													
542	yogurt	frozen vegetables	napkins	newspapers	pot plants																											
543	newspapers																															
544	Martadella	whole milk	yogurt	cream cheese 	rolls/buns	pudding powder																										
545	other vegetables	butter milk	rolls/buns	oil	bottled water	fruit/vegetable juice	softener	dishes																								
546	whole milk																															
547	rolls/buns	snack products																														
548	chicken	other vegetables	whole milk	domestic eggs	pastry	Canned Pepsi																										
549	Halawa	Frozen beef slices	chicken	Martadella	root vegetables	other vegetables	dessert	cream cheese 	rolls/buns	cat food	bottled water	shopping bags																				
550	whole milk	dessert	yogurt	sliced cheese	rolls/buns	soda	seasonal products																									
