TID	Product1	Product2	Product3	Product4	Product5	Product6	Product7	Product8	Product9	Product10	Product11	Product12	Product13	Product14	Product15	Product16	Product17	Product18	Product19	Product20	Product21	Product22	Product23	Product24	Product25	Product26	Product27	Product28	Product29	Product30	Product31	Product32
500	ice cream	Canned Pepsi																														
501	whipped/sour cream	pastry	bottled water																													
502	ice cream	soda	Pepsi	salty snack																												
503	misc. beverages																															
504	dessert	white bread	margarine	sugar	chocolate																											
505	sausage	dish cleaner	dishes																													
506	ice cream	frozen dessert	salty snack																													
507	whole milk	curd	bottled water																													
508	sugar																															
509	misc. beverages	napkins																														
510	turkey	whole milk	domestic eggs	rolls/buns	flour	mustard	cereals	long life bakery product																								
511	rolls/buns	fruit/vegetable juice																														
512	citrus fruit	tropical fruit	root vegetables	yogurt	roll products 	margarine	sugar	bottled water	napkins	house keeping products																						
513	pip fruit	misc. beverages																														
514	yogurt	popcorn	cleaner	newspapers																												
515	soda	softener																														
516	Pepsi	shopping bags																														
517	bottled water	Powedered honny	newspapers																													
518	whole milk	frozen vegetables	rolls/buns	pastry	kitchen towels	newspapers																										
519	sausage	root vegetables	specialty bar	seasonal products																												
520	Halawa	white bread	margarine	shopping bags																												
521	whole milk	curd	sliced cheese	cat food	coffee																											
522	frozen meals	rolls/buns	brown bread																													
523	whole milk	hard cheese	Pepsi																													
524	soups	canned vegetables	chocolate																													
525	whole milk	misc. beverages	salty snack	long life bakery product	shopping bags																											
526	tropical fruit	curd																														
527	Halawa	tropical fruit																														
528	other vegetables	pet care																														
529	other vegetables																															
530	ice cream	sugar	flower (seeds)																													
531	whole milk	butter	butter milk	beverages	domestic eggs	rolls/buns	salt	coffee	chocolate	shopping bags																						
532	Martadella	onions	whole milk	butter	rolls/buns	pastry	rum	hygiene articles																								
533	citrus fruit	pip fruit	whole milk	bottled water																												
534	pip fruit	curd	soda	Pepsi	softener	hygiene articles																										
535	other vegetables	whole milk	curd	whipped/sour cream	domestic eggs	brown bread	flour	coffee																								
536	yogurt	pastry	soups	detergent	flower (seeds)																											
537	Halawa	root vegetables	other vegetables	hard cheese																												
538	Frozen beef slices	tropical fruit	other vegetables	whole milk	white bread	brown bread	fruit/vegetable juice	Pepsi																								
539	pip fruit	root vegetables	other vegetables	dessert	domestic eggs	margarine	cereals	soda	candles																							
540	brown bread	pasta	oil	margarine	soda	newspapers																										
541	rolls/buns	Pepsi																														
542	fish	other vegetables	pastry	margarine	coffee	long life bakery product	male cosmetics	shopping bags																								
543	Martadella	root vegetables	whipped/sour cream	domestic eggs	red/blush wine	salty snack																										
544	tropical fruit																															
545	root vegetables																															
546	other vegetables	whole milk	yogurt	spices																												
547	soda	Canned Pepsi																														
548	tropical fruit	yogurt	rolls/buns	candy	shopping bags																											
549	margarine																															
550	other vegetables	cream cheese 	frozen fruits	frozen fish	domestic eggs	rolls/buns	margarine	cereals	pickled vegetables	canned fish	dog food	salty snack	specialty chocolate	dental care	kitchen towels	shopping bags																
