TID	Product1	Product2	Product3	Product4	Product5	Product6	Product7	Product8	Product9	Product10	Product11	Product12	Product13	Product14	Product15	Product16	Product17	Product18	Product19	Product20	Product21	Product22	Product23	Product24	Product25	Product26	Product27	Product28	Product29	Product30	Product31	Product32
487	beef	root vegetables	other vegetables	whole milk	yogurt	whipped/sour cream	cream cheese 	cat food	napkins																							
488	sausage	other vegetables	whole milk	yogurt	soda																											
489	whole milk	rolls/buns	newspapers																													
490	bottled water	soda	misc. beverages	flower soil/fertilizer																												
491	Martadella	beef	other vegetables	whole milk	pickled vegetables	long life bakery product	specialty chocolate																									
492	sausage	frozen fish	semi-finished bread	salty snack	popcorn	napkins																										
493	Martadella	Frozen beef slicesburger meat	other vegetables	brown bread	Instant food products																											
494	cream cheese 	brown bread																														
495	Halawa	pip fruit	other vegetables	whole milk																												
496	rolls/buns																															
497	tropical fruit	other vegetables	packaged fruit/vegetables	whole milk	frozen meals	white bread	instant coffee	soda	female sanitary products	newspapers	pot plants	shopping bags																				
498	Martadella																															
499	sausage	citrus fruit	butter	yogurt	brown bread	margarine	fruit/vegetable juice	hygiene articles	newspapers																							
500	Halawa	Pepsi																														
501	pastry	soda																														
502	pip fruit	whole milk	rolls/buns	pickled vegetables	waffles																											
503	tropical fruit	whole milk																														
504	Frozen beef slices	chicken	other vegetables	processed cheese	white bread	detergent																										
505	frozen potato products	bottled water	soda																													
506	newspapers																															
507	chicken	Frozen beef slicesburger meat	citrus fruit	tropical fruit	root vegetables	other vegetables	butter	pasta	oil	detergent																						
508	root vegetables																															
509	tropical fruit	condensed milk	dog food	bottled water	fruit/vegetable juice	specialty chocolate																										
510	Frozen beef slicesburger meat	other vegetables	whole milk	cream	oil	sugar	baking powder	Canned Pepsi	baby cosmetics																							
511	tropical fruit	whole milk	rolls/buns	prosecco	salty snack	specialty bar																										
512	sausage	Frozen beef slices	meat	butter	UHT-milk	mayonnaise	baking powder	bottled water	fruit/vegetable juice																							
513	whole milk	frozen vegetables	frozen meals	cereals	Pepsi																											
514	pip fruit	beverages	bottled water	soda	fruit/vegetable juice	cling film/bags	shopping bags																									
515	meat	whole milk	whipped/sour cream	oil	pickled vegetables	long life bakery product	napkins																									
516	tropical fruit	whipped/sour cream	UHT-milk	salt	pasta	oil	salty snack	candy																								
517	curd	butter milk	yogurt	beverages																												
518	tropical fruit	pip fruit	whole milk	curd	yogurt	brown bread	pastry	cereals																								
519	root vegetables	pot plants																														
520	Halawa	chicken	Martadella	other vegetables	yogurt	whipped/sour cream	soft cheese	rolls/buns	instant coffee	bottled water	napkins																					
521	ice cream	Canned  honey																														
522	Martadella	pip fruit	other vegetables	butter	rice	margarine	soda	waffles	shopping bags																							
523	soda																															
524	citrus fruit	tropical fruit	other vegetables	whole milk	butter	whipped/sour cream	domestic eggs	sugar	salty snack	long life bakery product	napkins	shopping bags																				
525	processed cheese	rolls/buns	soda																													
526	white bread	bottled water	soda	waffles																												
527	citrus fruit	berries	pastry	male cosmetics	hygiene articles																											
528	other vegetables	whole milk	frozen fish	white bread	pickled vegetables	long life bakery product																										
529	Halawa	root vegetables	other vegetables	domestic eggs	rolls/buns	pastry	soups	Instant food products	bottled water																							
530	spread cheese																															
531	Martadella	other vegetables	UHT-milk																													
532	whole milk	fruit/vegetable juice	chewing gum	shopping bags																												
533	root vegetables	onions	other vegetables	yogurt	frozen meals	vinegar	canned vegetables	soda	salty snack	napkins																						
534	bottled water	soda	cake bar	chocolate	shopping bags																											
535	Martadella	tropical fruit	root vegetables	whipped/sour cream	frozen vegetables	roll products 																										
536	beverages	rolls/buns																														
537	Pepsi																															
538	whole milk	rolls/buns	salt																													
539	Pepsi																															
540	napkins	dishes																														
541	herbs	bottled water																														
542	pip fruit	chocolate marshmallow																														
543	soda																															
544	pastry	newspapers																														
545	curd cheese	rolls/buns																														
546	berries	soda	waffles																													
547	whole milk	rolls/buns	semi-finished bread																													
548	pip fruit	Canned Pepsi																														
549	sausage	processed cheese	white bread																													
550	Martadella	tropical fruit	root vegetables	whipped/sour cream	UHT-milk	frozen vegetables	roll products 	oil	bottled water	candy																						
