TID	Product1	Product2	Product3	Product4	Product5	Product6	Product7	Product8	Product9	Product10	Product11	Product12	Product13	Product14	Product15	Product16	Product17	Product18	Product19	Product20	Product21	Product22	Product23	Product24	Product25	Product26	Product27	Product28	Product29	Product30	Product31	Product32
480	chicken	Frozen beef slicesburger meat	pip fruit	onions	other vegetables	whole milk	butter	yogurt	whipped/sour cream	white bread	long life bakery product	chocolate																				
481	citrus fruit	yogurt	brown bread	pasta																												
482	whole milk	yogurt																														
483	Halawa	light bulbs																														
484	soda	Pepsi																														
485	yogurt	Pepsi	Ginger powder (appetizer)	chewing gum																												
486	Martadella	citrus fruit	tropical fruit	whole milk	frozen vegetables	domestic eggs	honey	canned vegetables	red/blush wine	chocolate marshmallow	napkins																					
487	Halawa	curd	soda																													
488	soda																															
489	organic sausage	mustard	ready soups	soda																												
490	sausage	Martadella	beef	Frozen beef slicesburger meat	grapes	root vegetables	other vegetables	dessert	rolls/buns	dog food	napkins																					
491	Frozen beef slices	other vegetables	butter	whipped/sour cream	sugar	soda																										
492	citrus fruit	root vegetables	rolls/buns																													
493	sausage	root vegetables	dessert	pastry	flour	sugar	soda	cake bar																								
494	Halawa	rolls/buns																														
495	whole milk	napkins																														
496	soda																															
497	butter milk	whipped/sour cream	dog food	coffee	soda	abrasive cleaner	newspapers																									
498	specialty bar																															
499	tropical fruit	berries	rolls/buns	pastry	margarine	coffee	shopping bags																									
500	Halawa	meat	whole milk	whipped/sour cream	UHT-milk	hard cheese	coffee	waffles	napkins																							
501	Martadella	beef	ice cream	rolls/buns	newspapers																											
502	whole milk	domestic eggs	oil																													
503	sausage	whole milk	yogurt	coffee	fruit/vegetable juice	Pepsi	softener	napkins	photo/film	shopping bags																						
504	Frozen beef slices	beef	grapes	yogurt	whipped/sour cream	domestic eggs	white bread	pastry	bottled water	fruit/vegetable juice	Powedered honny	salty snack	chocolate	newspapers	shopping bags																	
505	whole milk	rolls/buns	Canned Pepsi																													
506	whole milk	rolls/buns	roll products 	zwieback	Pepsi																											
507	meat	citrus fruit	hard cheese	soda																												
508	citrus fruit	yogurt	hygiene articles																													
509	beef	whole milk	rolls/buns	pastry	cat food	waffles	chocolate	hygiene articles	newspapers	shopping bags																						
510	red/blush wine	specialty chocolate																														
511	Halawa	soda	newspapers																													
512	Martadella	whipped/sour cream	hard cheese	cream cheese 	spread cheese	mayonnaise	white bread	bottled water	soda	fruit/vegetable juice																						
513	curd	whipped/sour cream	bottled water																													
514	whole milk	whipped/sour cream																														
515	frozen meals	coffee																														
516	soda																															
517	shopping bags																															
518	Halawa	sausage	root vegetables	yogurt	whipped/sour cream	pastry	napkins																									
519	tropical fruit	butter	bottled water	male cosmetics	newspapers																											
520	curd	dessert	soda	salty snack	waffles	cake bar	chocolate	shopping bags																								
521	soda	soap																														
522	tropical fruit	coffee	soda	misc. beverages	Canned Pepsi	waffles	chocolate																									
523	sausage	waffles																														
524	rolls/buns	photo/film																														
525	Martadella	berries	sugar	candy	dishes																											
526	sweet spreads																															
527	citrus fruit	pip fruit	whole milk	condensed milk	cream cheese 	domestic eggs	fruit/vegetable juice																									
528	specialty bar																															
529	soda																															
530	beverages																															
531	ice cream																															
532	packaged fruit/vegetables	dessert	semi-finished bread	Canned Pepsi																												
533	Halawa	Frozen beef slicesburger meat	root vegetables	whole milk	yogurt	brown bread	chocolate																									
534	Pepsi	Ginger powder	Ginger powder (appetizer)	long life bakery product																												
535	sausage	whole milk	Canned Pepsi																													
536	yogurt	margarine	bottled water	chewing gum																												
537	root vegetables	whole milk	rolls/buns																													
538	chicken	sugar	photo/film																													
539	Halawa	tropical fruit	grapes	other vegetables	rolls/buns	white bread	soda	syrup	Canned Pepsi	long life bakery product	candy	Homemade juice	cling film/bags																			
540	whole milk	salt																														
541	berries	root vegetables	other vegetables	curd	butter milk	cream cheese 	roll products 	margarine	misc. beverages	specialty chocolate	detergent																					
542	root vegetables																															
543	tropical fruit	pip fruit	rolls/buns	pastry	bottled water	fruit/vegetable juice	newspapers																									
544	frozen fruits	detergent																														
545	pastry	soda																														
546	berries	root vegetables	hard cheese	spread cheese	bottled water	soda	Pepsi	napkins																								
547	pastry	soda																														
548	whole milk	flour	margarine	sugar																												
549	Halawa	beef	root vegetables	curd	dessert	yogurt	soft cheese	rolls/buns	mustard	pickled vegetables	Canned Pepsi	hygiene articles	napkins																			
550	oil																															
