TID	Product1	Product2	Product3	Product4	Product5	Product6	Product7	Product8	Product9	Product10	Product11	Product12	Product13	Product14	Product15	Product16	Product17	Product18	Product19	Product20	Product21	Product22	Product23	Product24	Product25	Product26	Product27	Product28	Product29	Product30	Product31	Product32
509	tropical fruit	other vegetables	whole milk	sliced cheese	frozen dessert	brown bread	pastry	semi-finished bread	canned fish	cat food	soda	napkins	newspapers	shopping bags																		
510	Pepsi																															
511	Martadella	tropical fruit	other vegetables	dessert	yogurt	roll products 	flour	rice	coffee	bottled water	soda	fruit/vegetable juice	Canned Pepsi	salty snack																		
512	beverages																															
513	Halawa	meat	citrus fruit	pip fruit	brown bread	pickled vegetables	coffee	specialty chocolate	newspapers																							
514	salty snack																															
515	sausage	pastry																														
516	sausage																															
517	citrus fruit	whipped/sour cream	pastry																													
518	waffles																															
519	root vegetables	brown bread	pot plants																													
520	whole milk	mustard	bottled water																													
521	Halawa	sausage	other vegetables	whole milk	butter	curd	dessert	yogurt	brown bread	pastry	waffles	chocolate	dishes																			
522	citrus fruit	other vegetables	whole milk	curd	yogurt	whipped/sour cream	cream cheese 	pastry	vinegar	oil	coffee	long life bakery product	detergent	cleaner	napkins	newspapers																
523	butter	candy																														
524	citrus fruit	other vegetables	spread cheese																													
525	Frozen beef slices	beef	whole milk	yogurt	cat food																											
526	artif. sweetener																															
527	root vegetables	whole milk	curd	yogurt																												
528	pastry																															
529	root vegetables	onions	whole milk	curd	yogurt	whipped/sour cream	soft cheese	cream cheese 	curd cheese	frozen fish	rolls/buns	waffles																				
530	pip fruit	herbs	other vegetables	whole milk	coffee	female sanitary products	hygiene articles	shopping bags																								
531	onions	other vegetables	spread cheese	misc. beverages																												
532	other vegetables	bottled water	waffles	dishes	shopping bags																											
533	Frozen beef slices	tropical fruit	ice cream	semi-finished bread	chocolate marshmallow																											
534	whole milk	beverages	frozen vegetables	margarine	Ginger powder (appetizer)	newspapers																										
535	pastry	candles																														
536	rolls/buns	pot plants																														
537	beef	tropical fruit	pip fruit	grapes	root vegetables	processed cheese	rolls/buns	white bread	pastry	pasta	specialty vegetables	cat food	soda	misc. beverages																		
538	sausage	finished products	beverages	domestic eggs	pastry	salty snack																										
539	packaged fruit/vegetables	soda	napkins																													
540	bottled water	pot plants																														
541	whole milk	whipped/sour cream	rolls/buns	shopping bags																												
542	condensed milk	tidbits	rolls/buns	coffee	bottled water	soda	misc. beverages	cake bar																								
543	frozen fish	chocolate marshmallow	candy	male cosmetics																												
544	specialty chocolate																															
545	Canned Pepsi																															
546	sausage	rolls/buns	soda	specialty bar																												
547	Canned Pepsi																															
548	Canned Pepsi																															
549	tropical fruit	whole milk	cream cheese 	oil	cake bar																											
550	cream cheese 	pasta	jam	sweet spreads	coffee	soda	chocolate																									
