TID	Product1	Product2	Product3	Product4	Product5	Product6	Product7	Product8	Product9	Product10	Product11	Product12	Product13	Product14	Product15	Product16	Product17	Product18	Product19	Product20	Product21	Product22	Product23	Product24	Product25	Product26	Product27	Product28	Product29	Product30	Product31	Product32
471	tropical fruit	other vegetables	whole milk	brown bread	margarine	sauces	sweet spreads	waffles																								
472	liver loaf	chicken	other vegetables	frozen vegetables	margarine	detergent	softener																									
473	Martadella	pip fruit	onions	other vegetables	whole milk	dessert	yogurt	Bottled honey																								
474	root vegetables	other vegetables	spread cheese	margarine	Canned Pepsi																											
475	butter	oil	margarine	specialty fat	chocolate	candy																										
476	whole milk	butter	coffee	bottled water	seasonal products	candles																										
477	root vegetables	pastry																														
478	Martadella	beef																														
479	sausage	other vegetables	dessert	domestic eggs	pastry	napkins																										
480	red/blush wine	newspapers																														
481	whole milk	specialty bar																														
482	Martadella	Frozen beef slicesburger meat	citrus fruit	berries	onions	whipped/sour cream	rice	coffee	chocolate																							
483	Martadella																															
484	citrus fruit	coffee	Canned Pepsi	chewing gum	shopping bags																											
485	shopping bags																															
486	Halawa	sausage	tropical fruit	pip fruit	grapes	other vegetables	whole milk	butter	yogurt	frozen meals	brown bread	red/blush wine																				
487	Martadella	frozen potato products	soda																													
488	tropical fruit	yogurt	cream cheese 																													
489	rolls/buns	newspapers																														
490	salty snack																															
491	oil	margarine	bottled water	red/blush wine	waffles																											
492	detergent																															
493	Martadella	herbs	other vegetables	yogurt	domestic eggs	specialty bar	dishes																									
494	Martadella	bottled water	Pepsi																													
495	other vegetables	whole milk	rolls/buns	margarine	bottled water	Pepsi																										
496	Martadella																															
497	yogurt	canned fish																														
498	meat	turkey	Frozen beef slicesburger meat	citrus fruit	pip fruit	whole milk	butter	yogurt	specialty cheese	rolls/buns	brown bread	Instant food products	Pepsi	specialty chocolate	newspapers																	
499	other vegetables	whole milk	soda																													
500	Pepsi	shopping bags																														
501	Pepsi																															
502	Martadella	sugar	newspapers																													
503	nuts/prunes	whole milk	hard cheese	processed cheese	newspapers																											
504	Frozen beef slicesburger meat	tropical fruit	pip fruit	root vegetables	Instant food products	soda	waffles	newspapers	shopping bags																							
505	grapes	berries	butter	frozen vegetables	bottled water	soda	cling film/bags																									
506	Martadella	whole milk	margarine	soda	Canned Pepsi	newspapers																										
507	waffles																															
508	cake bar	specialty chocolate																														
509	whole milk	butter	rolls/buns	pasta	candy																											
510	Halawa	whole milk	dessert	white bread	shopping bags																											
511	other vegetables	hard cheese	newspapers																													
512	mayonnaise	rolls/buns																														
513	grapes	other vegetables	frozen dessert																													
514	Frozen beef slicesburger meat	semi-finished bread	Instant food products																													
515	yogurt	flour	sugar	baking powder																												
516	Frozen beef slices	tropical fruit	butter	yogurt	processed cheese	white bread	soda	fruit/vegetable juice	specialty bar																							
517	whole milk	curd	soda	Pepsi	cling film/bags																											
518	rolls/buns	soda																														
519	Frozen beef slicesburger meat	cream cheese 	sweet spreads	coffee	Canned Pepsi	cling film/bags	shopping bags																									
520	Halawa	Frozen beef slicesburger meat																														
521	whole milk	curd	red/blush wine	newspapers																												
522	Halawa	Martadella	citrus fruit	whole milk	whipped/sour cream	rolls/buns	oil	sugar	soups	bottled water	Pepsi																					
523	fruit/vegetable juice																															
524	other vegetables																															
525	soda	misc. beverages	Canned  honey	chewing gum	specialty chocolate	shopping bags																										
526	other vegetables	butter milk	yogurt																													
527	beef	whole milk	curd	white bread	napkins																											
528	bottled water																															
529	Pepsi																															
530	pot plants																															
531	sausage																															
532	misc. beverages																															
533	bottled water																															
534	chicken	other vegetables	whole milk	curd	long life bakery product																											
535	oil																															
536	soda	Pepsi																														
537	whole milk	dessert	whipped/sour cream	ice cream	coffee	soda	Pepsi																									
538	butter milk	sliced cheese																														
539	Pepsi																															
540	dessert	rolls/buns	napkins	newspapers	shopping bags																											
541	Halawa	meat	tropical fruit	whole milk	ice cream	salty snack	detergent																									
542	sausage	whole milk	yogurt	UHT-milk	rolls/buns																											
543	Frozen beef slicesburger meat	berries	dessert	whipped/sour cream	shopping bags																											
544	other vegetables	whole milk	curd	yogurt	cream cheese 	pastry	salty snack																									
545	Frozen beef slices	citrus fruit	butter milk	yogurt	cream cheese 	rolls/buns	dog food	female sanitary products	napkins	pot plants																						
546	citrus fruit	whole milk	waffles																													
547	whole milk	domestic eggs	soda	Canned Pepsi	Ginger powder (appetizer)	shopping bags																										
548	Pepsi																															
549	Canned Pepsi	newspapers																														
550	coffee																															
