TID	Product1	Product2	Product3	Product4	Product5	Product6	Product7	Product8	Product9	Product10	Product11	Product12	Product13	Product14	Product15	Product16	Product17	Product18	Product19	Product20	Product21	Product22	Product23	Product24	Product25	Product26	Product27	Product28	Product29	Product30	Product31	Product32
473	Bottled honey																															
474	soda	specialty chocolate																														
475	Frozen beef slicesburger meat	mustard	soups	Instant food products	sweet spreads	soda	newspapers																									
476	hygiene articles	napkins																														
477	Halawa	tropical fruit	pip fruit	whole milk	curd	pastry	flour	margarine	sugar	organic products																						
478	yogurt	pickled vegetables	soda	fruit/vegetable juice	Pepsi	salty snack																										
479	dog food	Canned Pepsi																														
480	tropical fruit	mustard	sauces																													
481	bottled water																															
482	tropical fruit	other vegetables	UHT-milk	domestic eggs	pot plants																											
483	beef	root vegetables	other vegetables	whole milk	curd	cream	domestic eggs	soda	fruit/vegetable juice																							
484	sausage	Frozen beef slices	whole milk	dessert	margarine	baking powder	bottled water																									
485	Pepsi																															
486	whole milk	bottled water																														
487	meat	other vegetables	dessert	yogurt	domestic eggs	rolls/buns	oil	pet care	coffee	bottled water	fruit/vegetable juice	Pepsi																				
488	citrus fruit	UHT-milk	cream cheese 	frozen vegetables																												
489	curd	whipped/sour cream	rolls/buns	zwieback	spices																											
490	shopping bags																															
491	yogurt																															
492	soda																															
493	rolls/buns	pastry	soda																													
494	root vegetables	herbs	other vegetables	whole milk	rolls/buns	roll products 	soda	shopping bags																								
495	Martadella	tropical fruit	pip fruit	root vegetables	frozen dessert	rolls/buns	margarine	seasonal products	napkins	dishes																						
496	cooking chocolate																															
497	Halawa	other vegetables	mustard	soda	napkins	light bulbs																										
498	Martadella	other vegetables	whipped/sour cream	rolls/buns	brown bread	pastry	sugar	dishes																								
499	whole milk																															
500	Halawa	tropical fruit	cream cheese 	rolls/buns	fruit/vegetable juice	kitchen towels	newspapers																									
501	yogurt	frozen vegetables	sweet spreads	bottled water	skin care	newspapers																										
502	cream cheese 	rolls/buns	brown bread																													
503	Canned Pepsi																															
504	whipped/sour cream																															
505	beef	citrus fruit	root vegetables	other vegetables	dessert	whipped/sour cream	oil	fruit/vegetable juice	napkins	cling film/bags	newspapers	shopping bags																				
506	whole milk	yogurt	Pepsi	Powedered honny	salty snack	napkins																										
507	tropical fruit	pip fruit	other vegetables	misc. beverages																												
508	pip fruit	soda	Pepsi	Canned Pepsi	waffles	chocolate																										
509	beef	pot plants																														
510	ice cream	Pepsi	prosecco	dishes	shopping bags																											
511	pip fruit	yogurt	cream cheese 	meat spreads	coffee	specialty chocolate	seasonal products	cookware	shopping bags																							
512	citrus fruit	soft cheese	domestic eggs	pastry	oil	baking powder	pickled vegetables	dog food	coffee																							
513	meat	chicken	Frozen beef slicesburger meat	citrus fruit	whole milk	butter	butter milk	yogurt	soft cheese	frozen vegetables	domestic eggs	rolls/buns	fruit/vegetable juice	seasonal products																		
514	misc. beverages																															
515	coffee	soda																														
516	Pepsi	Ginger powder	red/blush wine																													
517	whole milk																															
518	sausage	rolls/buns																														
519	tropical fruit	packaged fruit/vegetables																														
520	butter	napkins																														
521	bottled water	Canned Pepsi	Powedered honny																													
522	soda																															
523	Martadella	berries	other vegetables	whole milk	whipped/sour cream	artif. sweetener	soda	abrasive cleaner																								
524	Ginger powder																															
525	photo/film																															
526	chicken	Martadella	whole milk	whipped/sour cream	coffee																											
527	Halawa	Frozen beef slicesburger meat	berries	onions	other vegetables	whole milk	curd	dessert	rolls/buns	cake bar	newspapers																					
528	Canned Pepsi																															
529	Halawa	sausage	yogurt	white bread	bottled water	soda	shopping bags																									
530	butter	yogurt	rolls/buns	detergent	shopping bags																											
531	root vegetables																															
532	other vegetables	chocolate marshmallow																														
533	tropical fruit	other vegetables	butter milk	curd cheese	sugar	fruit/vegetable juice	Pepsi	chocolate	candles																							
534	nuts/prunes	root vegetables	yogurt	condensed milk	ice cream	semi-finished bread	Pepsi	Industrial Fruit Juice	salty snack																							
535	whole milk	fruit/vegetable juice																														
536	grapes	berries	waffles																													
537	beef	citrus fruit	berries	root vegetables	brown bread	detergent																										
538	beef	sugar	soda	long life bakery product	hygiene articles																											
539	whipped/sour cream	beverages	fruit/vegetable juice	chocolate																												
540	grapes	root vegetables	whole milk	butter	whipped/sour cream	condensed milk	roll products 	oil	bottled water	fruit/vegetable juice																						
541	tropical fruit																															
542	pastry	Pepsi																														
543	meat	Martadella	tropical fruit	whole milk	curd	rolls/buns	cat food	bottled water	soda																							
544	rolls/buns	soda	detergent																													
545	semi-finished bread	Pepsi	Ginger powder																													
546	fruit/vegetable juice																															
547	sausage	root vegetables	frozen vegetables	frozen meals	rolls/buns	bottled water																										
548	sausage	other vegetables	brown bread																													
549	bottled water	specialty chocolate																														
550	tropical fruit	other vegetables	whole milk	curd	frozen dessert	rolls/buns	margarine	jam																								
